season,espn_player_id,full_name,default_position_id,fantasy_points,source,source_player_id
2016,11283,DeSean Jackson,3,138.70,espn_exact,
2016,11295,Martellus Bennett,4,124.10,espn_exact,
2016,11307,Jamaal Charles,2,11.80,nflverse_id,00-0026213
2016,11364,Gary Barnidge,4,86.20,nflverse_id,00-0026281
2016,11467,Justin Forsett,2,45.60,espn_exact,
2016,11788,Danny Woodhead,2,22.30,nflverse_id,00-0026019
2016,12483,Matthew Stafford,1,232.45,espn_exact,
2016,12497,Arian Foster,2,14.50,nflverse_id,00-0026796
2016,12503,Rashad Jennings,2,110.40,espn_exact,
2016,12514,LeSean McCoy,2,259.30,espn_exact,
2016,12563,Michael Crabtree,3,168.10,espn_exact,
2016,12579,Jeremy Maclin,3,74.30,nflverse_id,00-0026995
2016,12601,Mike Wallace,3,147.20,espn_exact,
2016,12649,Julian Edelman,3,152.90,espn_exact,
2016,13204,Ryan Mathews,2,134.20,espn_exact,
2016,13213,LeGarrette Blount,2,229.30,espn_exact,
2016,13214,James Starks,2,43.70,espn_exact,
2016,13215,Dez Bryant,3,141.60,espn_exact,
2016,13216,Demaryius Thomas,3,155.30,espn_exact,
2016,13217,Golden Tate,3,151.30,espn_exact,
2016,13229,Rob Gronkowski,4,78.00,espn_exact,
2016,13232,Jimmy Graham,4,137.30,espn_exact,
2016,13271,Eric Decker,3,33.20,nflverse_id,00-0027690
2016,13295,Emmanuel Sanders,3,150.40,espn_exact,
2016,13587,Chris Ivory,2,78.50,espn_exact,
2016,13934,Antonio Brown,3,222.50,espn_exact,
2016,13981,Mark Ingram,2,206.40,espn_exact,
2016,13982,Julio Jones,3,194.50,espn_exact,
2016,13983,A.J. Green,3,135.60,espn_exact,
2016,13994,Cam Newton,1,214.85,espn_exact,
2016,14005,DeMarco Murray,2,253.00,espn_exact,
2016,14017,Shane Vereen,2,29.40,nflverse_id,00-0027994
2016,14032,Torrey Smith,3,48.70,nflverse_id,00-0027996
2016,14053,Randall Cobb,3,100.30,espn_exact,
2016,14129,Bilal Powell,2,150.60,espn_exact,
2016,14163,Tyrod Taylor,1,233.70,espn_exact,
2016,14198,Dion Lewis,2,41.10,espn_exact,
2016,14204,Julius Thomas,4,58.10,nflverse_id,00-0028067
2016,14221,Doug Baldwin,3,179.80,espn_exact,
2016,14402,Chris Hogan,3,98.50,nflverse_id,00-0028237
2016,14583,Kamar Aiken,3,44.60,nflverse_id,00-0028497
2016,14874,Andrew Luck,1,269.00,espn_exact,
2016,14880,Kirk Cousins,1,248.60,espn_exact,
2016,14881,Russell Wilson,1,220.60,espn_exact,
2016,14885,Doug Martin,2,74.30,espn_exact,
2016,14886,Lamar Miller,2,166.30,espn_exact,
2016,14900,Coby Fleener,4,98.30,espn_exact,
2016,14908,Michael Floyd,3,86.20,espn_exact,
2016,14912,Alshon Jeffery,3,104.50,espn_exact,
2016,14922,Mohamed Sanu,3,101.60,espn_exact,
2016,14924,T.Y. Hilton,3,202.00,espn_exact,
2016,15062,Travis Benjamin,3,96.80,espn_exact,
2016,15072,Marvin Jones Jr.,3,128.30,nflverse_id,00-0029293
2016,15102,Rishard Matthews,3,159.50,espn_exact,
2016,15705,Josh Gordon,3,0.00,no_regular_season_stats,
2016,15786,Tavon Austin,3,101.40,espn_exact,
2016,15788,Tyler Eifert,4,75.20,espn_exact,
2016,15795,DeAndre Hopkins,3,136.00,espn_exact,
2016,15818,Keenan Allen,3,7.50,nflverse_id,00-0030279
2016,15825,Le'Veon Bell,2,257.40,espn_exact,
2016,15826,Giovani Bernard,2,91.10,espn_exact,
2016,15835,Zach Ertz,4,121.20,espn_exact,
2016,15847,Travis Kelce,4,156.00,espn_exact,
2016,15848,Eddie Lacy,2,39.60,nflverse_id,00-0030485
2016,15855,Christine Michael,2,119.40,nflverse_id,00-0030432
2016,15860,Jordan Reed,4,115.80,espn_exact,
2016,15873,Markus Wheaton,3,13.90,nflverse_id,00-0030460
2016,15920,Latavius Murray,2,181.80,espn_exact,
2016,15994,Theo Riddick,2,119.40,espn_exact,
2016,16016,Kenny Stills,3,139.00,espn_exact,
2016,16020,Spencer Ware,2,168.40,espn_exact,
2016,16040,C.J. Anderson,2,89.70,espn_exact,
2016,16724,Blake Bortles,1,228.30,nflverse_id,00-0031407
2016,16725,Sammy Watkins,3,60.60,espn_exact,
2016,16730,Kelvin Benjamin,3,147.70,espn_exact,
2016,16731,Brandin Cooks,3,187.90,espn_exact,
2016,16732,Eric Ebron,4,95.40,espn_exact,
2016,16733,Odell Beckham Jr.,3,218.80,espn_exact,
2016,16737,Mike Evans,3,228.30,espn_exact,
2016,16749,Charles Sims,2,48.70,espn_exact,
2016,16757,Derek Carr,1,233.05,nflverse_id,00-0031280
2016,16763,Jordan Matthews,3,113.00,espn_exact,
2016,16777,Carlos Hyde,2,170.50,espn_exact,
2016,16782,Jerick McKinnon,2,114.00,espn_exact,
2016,16790,Jarvis Landry,3,158.10,espn_exact,
2016,16791,Donte Moncrief,3,78.60,espn_exact,
2016,16799,Allen Robinson,3,140.90,espn_exact,
2016,16803,Jeremy Hill,2,160.50,espn_exact,
2016,16804,John Brown,3,72.50,nflverse_id,00-0031051
2016,16913,James White,2,113.70,espn_exact,
2016,16944,Devonta Freeman,2,241.90,espn_exact,
2016,17133,Isaiah Crowell,2,174.10,espn_exact,
2016,17177,Allen Hurns,3,73.70,espn_exact,
2016,17258,Willie Snead,3,133.90,espn_exact,
2016,2508176,David Johnson,2,344.80,espn_exact,
2016,2515416,Jeremy Langford,2,58.00,nflverse_id,00-0031569
2016,2573300,Jay Ajayi,2,194.70,espn_exact,
2016,2576237,Thomas Rawls,2,66.10,espn_exact,
2016,2576336,Ameer Abdullah,2,22.80,nflverse_id,00-0032104
2016,2576434,Melvin Gordon,2,217.80,espn_exact,
2016,2576623,DeVante Parker,3,110.60,espn_exact,
2016,2577327,Tyler Lockett,3,93.30,espn_exact,
2016,2577654,DeAndre Washington,2,71.60,nflverse_id,00-0032940
2016,2969962,Duke Johnson Jr.,2,101.80,espn_exact,
2016,2976212,Stefon Diggs,3,126.10,espn_exact,
2016,2976316,Michael Thomas,3,182.10,espn_exact,
2016,2976499,Amari Cooper,3,166.90,espn_exact,
2016,2976516,T.J. Yeldon,2,97.70,espn_exact,
2016,2976592,Sterling Shepard,3,132.40,espn_exact,
2016,2977609,Devin Funchess,3,67.70,nflverse_id,00-0032055
2016,2977644,Todd Gurley II,2,163.80,espn_exact,
2016,2979477,Tevin Coleman,2,167.30,espn_exact,
2016,2980105,Matt Jones,2,68.90,espn_exact,
2016,3043078,Derrick Henry,2,95.30,espn_exact,
2016,3043097,Cameron Artis-Payne,2,27.70,nflverse_id,00-0031599
2016,3043275,Austin Hooper,4,48.90,nflverse_id,00-0032392
2016,3045144,Tyler Boyd,3,80.90,espn_exact,
2016,3051392,Ezekiel Elliott,2,302.80,espn_exact,
2016,3052876,Will Fuller V,3,90.60,espn_exact,
2016,3122866,Devontae Booker,2,118.90,espn_exact,
2017,2330,Tom Brady,1,217.10,espn_exact,
2017,2580,Drew Brees,1,177.25,espn_exact,
2017,5528,Larry Fitzgerald,3,173.40,espn_exact,
2017,5529,Philip Rivers,1,191.25,espn_exact,
2017,5536,Ben Roethlisberger,1,182.30,espn_exact,
2017,8439,Aaron Rodgers,1,96.50,espn_exact,
2017,8479,Frank Gore,2,150.40,espn_exact,
2017,8544,Darren Sproles,2,12.80,nflverse_id,00-0023564
2017,9705,Brandon Marshall,3,19.00,nflverse_id,00-0024334
2017,9761,Delanie Walker,4,115.30,espn_exact,
2017,10452,Adrian Peterson,2,70.10,espn_exact,
2017,10453,Ted Ginn Jr.,3,117.20,nflverse_id,00-0025396
2017,10456,Marshawn Lynch,2,149.20,espn_exact,
2017,10475,Greg Olsen,4,28.50,espn_exact,
2017,11237,Matt Ryan,1,152.20,espn_exact,
2017,11238,Darren McFadden,2,-0.20,nflverse_id,00-0026144
2017,11247,Jonathan Stewart,2,111.80,espn_exact,
2017,11270,Jordy Nelson,3,94.80,espn_exact,
2017,11278,Matt Forte,2,90.80,espn_exact,
2017,11283,DeSean Jackson,3,98.60,espn_exact,
2017,11295,Martellus Bennett,4,34.60,nflverse_id,00-0026201
2017,11307,Jamaal Charles,2,49.10,espn_exact,
2017,11439,Pierre Garcon,3,58.00,nflverse_id,00-0026345
2017,11674,Danny Amendola,3,90.10,espn_exact,
2017,11788,Danny Woodhead,2,32.20,espn_exact,
2017,12483,Matthew Stafford,1,197.25,espn_exact,
2017,12514,LeSean McCoy,2,217.40,espn_exact,
2017,12556,Kenny Britt,3,41.60,nflverse_id,00-0027006
2017,12563,Michael Crabtree,3,126.40,espn_exact,
2017,12579,Jeremy Maclin,3,70.00,nflverse_id,00-0026995
2017,12601,Mike Wallace,3,109.60,espn_exact,
2017,13213,LeGarrette Blount,2,101.20,nflverse_id,00-0027325
2017,13215,Dez Bryant,3,132.20,espn_exact,
2017,13216,Demaryius Thomas,3,139.50,espn_exact,
2017,13217,Golden Tate,3,153.90,espn_exact,
2017,13229,Rob Gronkowski,4,173.20,espn_exact,
2017,13232,Jimmy Graham,4,125.40,espn_exact,
2017,13271,Eric Decker,3,73.10,nflverse_id,00-0027690
2017,13295,Emmanuel Sanders,3,76.90,nflverse_id,00-0027685
2017,13934,Antonio Brown,3,231.50,espn_exact,
2017,13981,Mark Ingram,2,232.60,espn_exact,
2017,13982,Julio Jones,3,182.50,espn_exact,
2017,13983,A.J. Green,3,168.80,espn_exact,
2017,13994,Cam Newton,1,223.65,espn_exact,
2017,14005,DeMarco Murray,2,141.30,espn_exact,
2017,14012,Andy Dalton,1,142.85,nflverse_id,00-0027973
2017,14017,Shane Vereen,2,47.50,nflverse_id,00-0027994
2017,14032,Torrey Smith,3,61.90,nflverse_id,00-0027996
2017,14053,Randall Cobb,3,106.20,espn_exact,
2017,14054,Kyle Rudolph,4,112.60,espn_exact,
2017,14129,Bilal Powell,2,128.80,espn_exact,
2017,14193,Jacquizz Rodgers,2,39.60,nflverse_id,00-0028083
2017,14221,Doug Baldwin,3,163.30,espn_exact,
2017,14402,Chris Hogan,3,83.40,espn_exact,
2017,14851,Terrelle Pryor Sr.,3,34.00,nflverse_id,00-0028825
2017,14874,Andrew Luck,1,0.00,no_regular_season_stats,
2017,14880,Kirk Cousins,1,198.95,espn_exact,
2017,14881,Russell Wilson,1,265.10,espn_exact,
2017,14885,Doug Martin,2,68.80,nflverse_id,00-0029613
2017,14886,Lamar Miller,2,164.70,espn_exact,
2017,14909,Kendall Wright,3,79.20,nflverse_id,00-0029708
2017,14912,Alshon Jeffery,3,151.30,espn_exact,
2017,14924,T.Y. Hilton,3,134.00,espn_exact,
2017,15072,Marvin Jones Jr.,3,177.30,espn_exact,
2017,15102,Rishard Matthews,3,115.80,espn_exact,
2017,15788,Tyler Eifert,4,5.40,nflverse_id,00-0030549
2017,15795,DeAndre Hopkins,3,234.00,espn_exact,
2017,15818,Keenan Allen,3,203.60,espn_exact,
2017,15825,Le'Veon Bell,2,273.60,espn_exact,
2017,15826,Giovani Bernard,2,118.30,espn_exact,
2017,15835,Zach Ertz,4,143.20,espn_exact,
2017,15847,Travis Kelce,4,166.10,espn_exact,
2017,15848,Eddie Lacy,2,23.80,nflverse_id,00-0030485
2017,15860,Jordan Reed,4,38.50,espn_exact,
2017,15880,Robert Woods,3,120.50,espn_exact,
2017,15920,Latavius Murray,2,145.50,espn_exact,
2017,15994,Theo Riddick,2,111.60,espn_exact,
2017,16016,Kenny Stills,3,129.30,espn_exact,
2017,16040,C.J. Anderson,2,152.70,espn_exact,
2017,16460,Adam Thielen,3,168.90,espn_exact,
2017,16504,Jack Doyle,4,105.00,espn_exact,
2017,16725,Sammy Watkins,3,116.10,espn_exact,
2017,16730,Kelvin Benjamin,3,96.80,espn_exact,
2017,16731,Brandin Cooks,3,171.20,espn_exact,
2017,16732,Eric Ebron,4,90.00,nflverse_id,00-0031387
2017,16733,Odell Beckham Jr.,3,55.00,espn_exact,
2017,16737,Mike Evans,3,147.30,espn_exact,
2017,16757,Derek Carr,1,136.25,nflverse_id,00-0031280
2017,16763,Jordan Matthews,3,37.20,espn_exact,
2017,16777,Carlos Hyde,2,186.60,espn_exact,
2017,16783,Terrance West,2,26.50,nflverse_id,00-0031375
2017,16790,Jarvis Landry,3,170.40,espn_exact,
2017,16791,Donte Moncrief,3,56.30,nflverse_id,00-0031339
2017,16799,Allen Robinson,3,1.90,nflverse_id,00-0031428
2017,16800,Davante Adams,3,164.30,espn_exact,
2017,16803,Jeremy Hill,2,14.00,nflverse_id,00-0031301
2017,16804,John Brown,3,53.10,espn_exact,
2017,16886,Martavis Bryant,3,92.50,espn_exact,
2017,16913,James White,2,89.20,espn_exact,
2017,16944,Devonta Freeman,2,171.40,espn_exact,
2017,17133,Isaiah Crowell,2,121.10,espn_exact,
2017,17258,Willie Snead,3,8.80,nflverse_id,00-0030663
2017,17284,Charcandrick West,2,51.60,nflverse_id,00-0030668
2017,2508176,David Johnson,2,8.20,nflverse_id,00-0032187
2017,2573079,Carson Wentz,1,224.85,espn_exact,
2017,2573300,Jay Ajayi,2,116.90,espn_exact,
2017,2574808,Robby Anderson,3,151.60,espn_exact,
2017,2575408,Rob Kelley,2,40.00,espn_exact,
2017,2576019,Josh Doctson,3,93.80,espn_exact,
2017,2576237,Thomas Rawls,2,24.90,nflverse_id,00-0031897
2017,2576336,Ameer Abdullah,2,104.40,espn_exact,
2017,2576434,Melvin Gordon,2,242.70,espn_exact,
2017,2576623,DeVante Parker,3,84.40,espn_exact,
2017,2576716,Jamison Crowder,3,107.50,espn_exact,
2017,2576980,Marcus Mariota,1,140.30,nflverse_id,00-0032268
2017,2577134,Ty Montgomery,3,73.20,nflverse_id,00-0032200
2017,2577327,Tyler Lockett,3,89.30,espn_exact,
2017,2577417,Dak Prescott,1,188.95,espn_exact,
2017,2587819,Tyrell Williams,3,106.40,espn_exact,
2017,2969939,Jameis Winston,1,132.30,espn_exact,
2017,2969962,Duke Johnson Jr.,2,157.90,espn_exact,
2017,2971589,Paul Perkins,2,15.20,nflverse_id,00-0032417
2017,2976212,Stefon Diggs,3,148.00,espn_exact,
2017,2976316,Michael Thomas,3,175.30,espn_exact,
2017,2976499,Amari Cooper,3,123.00,espn_exact,
2017,2976592,Sterling Shepard,3,99.30,espn_exact,
2017,2977644,Todd Gurley II,2,335.10,espn_exact,
2017,2979477,Tevin Coleman,2,146.10,espn_exact,
2017,3042778,Corey Davis,3,42.30,espn_exact,
2017,3043078,Derrick Henry,2,129.20,espn_exact,
2017,3043275,Austin Hooper,4,81.40,espn_exact,
2017,3046439,Hunter Henry,4,90.90,espn_exact,
2017,3051392,Ezekiel Elliott,2,183.40,espn_exact,
2017,3059915,Kareem Hunt,2,255.80,espn_exact,
2017,3060022,Jordan Howard,2,181.30,espn_exact,
2017,3115364,Leonard Fournette,2,203.40,espn_exact,
2017,3116385,Joe Mixon,2,117.30,espn_exact,
2017,3116389,Samaje Perine,2,90.90,espn_exact,
2017,3116406,Tyreek Hill,3,190.20,espn_exact,
2017,3117251,Christian McCaffrey,2,164.60,espn_exact,
